Random State,Dataset number,Is regression,Noise mode,Noise level,Val score 0,Val score 1,Val score 2,Val score 3,Initial val score 0,Initial val score 1,Initial val score 2,Initial val score 3
0,2,True,2,0.15,0.2086174460786717,0.3100931835679038,0.2779539349577187,0.3130031587684485,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.175,0.2249109334834645,0.3094808010862264,0.2843803961096278,0.3036658637033464,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.2,0.2231191997529692,0.3179862670320669,0.2914603709079339,0.3342969772891893,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.225,0.2494851359857698,0.3506672914128617,0.3298053257323189,0.341436850500077,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.25,0.2511222894340819,0.3571648014863681,0.3263618905639247,0.3435764596960881,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.275,0.2769717346859663,0.3512955222435973,0.3396323038427661,0.3626525003891586,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.3,0.2790146639463293,0.3610543180347259,0.3372648585812137,0.3600365784842539,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.325,0.2993322730967372,0.3933567514654526,0.3658179644221761,0.3901231162832579,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.35,0.3071038586355514,0.3718843430620422,0.3510855684440097,0.3668689216649548,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.375,0.3197052437117675,0.38816832528483,0.3571934580771545,0.3708103077971505,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.4,0.328668327380451,0.416883514375697,0.3745707801377509,0.3928396237993678,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.425,0.3412662543264504,0.4218533867023894,0.3840684616643329,0.4058166149378538,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.45,0.3423629202442361,0.4023202755990637,0.3801592841032913,0.3947438564621614,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.475,0.3491039768222079,0.4106434112296255,0.379179093583074,0.3880880916662146,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,2,0.5,0.3592782256021175,0.4203901612838444,0.3852744206511135,0.4043944602330243,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-20.0,0.436772020007029,0.4485392527245917,0.4371514096111986,0.4386654771629001,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-18.0,0.4378753249025318,0.4563203745059634,0.4391670569966964,0.4426259653244537,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-16.0,0.4361625121689372,0.4483372345183802,0.4372846220540056,0.4396289629607999,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-14.0,0.4355818157931099,0.4550747687644729,0.4365880633728035,0.4401864012932054,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-12.0,0.4348867950961816,0.4524714458567824,0.4366078868813265,0.4373812065392646,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-10.0,0.4352822290227024,0.4496059395591774,0.4365994105250841,0.4400760402837029,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-8.0,0.4293825352132169,0.4476914858210229,0.4302087045104822,0.43418091617201,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-6.0,0.4250014579761372,0.4476972523047761,0.4288614680768299,0.4327458813173046,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-4.0,0.4159320656088578,0.4437819930212766,0.418559856340473,0.4225697581542476,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,-2.0,0.4084251995574168,0.4297167365758313,0.4093035201995373,0.4153972156961223,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.0,0.4001048628247752,0.4259240365537542,0.4035707778266098,0.4070454131388994,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,2.0,0.3744669089153265,0.4052833237306105,0.3812146088536118,0.3836140230393858,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,4.0,0.3619707542742214,0.3909983782860984,0.3636506187312975,0.3658921940396293,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,6.0,0.3337422186475164,0.368017297119283,0.3401222938349007,0.3435712136428524,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,8.0,0.3096983826565789,0.341118153065034,0.3134510725445064,0.3171541083121464,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,10.0,0.2636922739005657,0.310690126195948,0.2780824648376372,0.2789315878711333,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,12.0,0.226633801465443,0.2712608537116476,0.2449037124696933,0.2455646274020114,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,14.0,0.2017664550025523,0.2546746182559087,0.2248176298643838,0.2281326376222886,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,16.0,0.1764143308610536,0.2362084076145774,0.2059070269305458,0.2071415625393882,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,18.0,0.1554955624245941,0.208033825992425,0.1885940796133251,0.1827172811391316,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,20.0,0.136611478225776,0.2000706408451386,0.1734292910697563,0.1631750004918437,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,0,False,2,0.0,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.025,0.4971420237823645,0.4748870817974056,0.5116396553518325,0.5122536512053281,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.05,0.4908111999647788,0.4967322762948821,0.5147003790289335,0.5044914628435575,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.075,0.4899968330871846,0.4814164005059055,0.5234801820299461,0.5046969619650268,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.1,0.4777453081661322,0.473457718461951,0.5018388606718458,0.4953061649236138,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.125,0.473867591024979,0.4771308120104543,0.4995908778902456,0.4969376503408058,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.15,0.4669277743757229,0.4599807033448203,0.5071471919039099,0.5071451906951799,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.175,0.4571244781848236,0.4618196890922117,0.5063298232132207,0.4904032035349351,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.2,0.4556954900760059,0.4722378566654259,0.500409872563028,0.4922423143578722,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.225,0.4579417217999672,0.4636571739330555,0.5008178689928716,0.4928536836249094,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.25,0.4595753335014348,0.4679475152992407,0.4928569355890959,0.4942866741511872,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.275,0.4503897854303999,0.4548789969141361,0.4897952113076297,0.4820346489279525,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.3,0.4548812482739574,0.4710114909405281,0.4799966679874645,0.4736657190943329,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.325,0.4532471362703072,0.4644769190591117,0.4857096186096402,0.4797892927328106,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.35,0.4512036520058115,0.441402106872551,0.4736652187921504,0.4697844998379021,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.375,0.4536526311892383,0.4424281015733503,0.4667215248009798,0.4601878284483828,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.4,0.4493671677693326,0.4550799933159628,0.4852998711221578,0.4695776248854308,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.425,0.4426287227485401,0.4544683738978343,0.4687625075545629,0.461409316227001,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.45,0.4467120640867084,0.4438532123402535,0.4632521793163071,0.4638657999431657,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.475,0.4510001540930722,0.4514067746919139,0.4659052817902013,0.4632504282586682,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,2,0.5,0.4510004042441635,0.4489597967172172,0.4740725898442659,0.4765234451608771,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-20.0,0.4485502993808261,0.4446719568619446,0.4479375542827868,0.442425850213529,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-18.0,0.4465091915516972,0.4289504610784914,0.4450784523852407,0.4318080620694899,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-16.0,0.4489586710373065,0.4356864045883713,0.4463046930345929,0.4405883653726851,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-14.0,0.4491632946299564,0.4424274761956221,0.4458955709248386,0.4428343469455551,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-12.0,0.4465090664761516,0.4358927792386601,0.4463051933367754,0.4363006505929581,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-10.0,0.4450800783673339,0.4283419685490036,0.4473260599402038,0.4385462569391912,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-8.0,0.4475290575507606,0.4297679548447262,0.4463050682612298,0.4371171437548279,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-6.0,0.4475300581551256,0.4277263467134149,0.4405888656748676,0.4346675391936729,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-4.0,0.445896446453658,0.4228278880443787,0.4412016107729068,0.4316049393833876,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,-2.0,0.4477341814455931,0.4332327976097563,0.4436520908628812,0.4301760763501154,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,0.0,0.4493679182226064,0.4271162282018338,0.4422209764697877,0.4377293885506846,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,2.0,0.451204152307994,0.4293543300153293,0.4438535875668903,0.4440579610084491,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,4.0,0.4481410521955261,0.4316039387790225,0.4528368884806423,0.4469155619994476,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,6.0,0.4510000290175266,0.4354850329599078,0.4520216460742288,0.4477353071255038,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,8.0,0.4534497586542272,0.4371173939059192,0.4516123988889289,0.4483454256370847,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,10.0,0.4571227271271849,0.4567154811506149,0.4571261041669168,0.4528358878762772,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,12.0,0.4652929119187989,0.4456926983898274,0.4706016183775,0.4708057416679674,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
0,0,False,1,14.0,0.4689670060716673,0.4389550038223087,0.4679472651481495,0.4630466801948376,0.5210278258067872,0.5093935487034169,0.5328704787691766,0.5234796817277636
